id,transit_server_type
9029,transit_server_type_34
456,transit_server_type_35
1934,transit_server_type_11
5262,transit_server_type_35
5262,transit_server_type_34
15769,transit_server_type_35
7277,transit_server_type_35
18402,transit_server_type_35
18402,transit_server_type_20
10528,transit_server_type_20
10528,transit_server_type_35
6191,transit_server_type_34
6191,transit_server_type_35
7602,transit_server_type_35
7602,transit_server_type_34
7935,transit_server_type_20
7935,transit_server_type_35
3561,transit_server_type_34
3561,transit_server_type_35
1572,transit_server_type_35
1572,transit_server_type_34
17537,transit_server_type_35
6579,transit_server_type_35
6579,transit_server_type_20
14803,transit_server_type_35
14803,transit_server_type_34
5774,transit_server_type_35
15429,transit_server_type_34
15429,transit_server_type_35
3764,transit_server_type_34
3764,transit_server_type_35
7879,transit_server_type_34
7879,transit_server_type_35
3729,transit_server_type_35
3729,transit_server_type_21
12162,transit_server_type_21
10438,transit_server_type_21
18453,transit_server_type_20
11099,transit_server_type_11
6019,transit_server_type_11
6019,transit_server_type_54
15757,transit_server_type_34
15757,transit_server_type_35
15757,transit_server_type_20
4040,transit_server_type_35
4040,transit_server_type_34
1935,transit_server_type_34
1935,transit_server_type_35
7219,transit_server_type_35
7219,transit_server_type_34
8125,transit_server_type_35
8125,transit_server_type_34
14339,transit_server_type_20
17524,transit_server_type_34
17524,transit_server_type_35
17622,transit_server_type_35
17622,transit_server_type_34
7454,transit_server_type_34
7454,transit_server_type_35
2112,transit_server_type_35
14714,transit_server_type_35
14714,transit_server_type_34
10199,transit_server_type_34
10199,transit_server_type_35
10199,transit_server_type_20
2039,transit_server_type_35
2039,transit_server_type_34
10731,transit_server_type_35
10074,transit_server_type_35
10074,transit_server_type_34
10074,transit_server_type_20
4790,transit_server_type_35
4790,transit_server_type_34
7481,transit_server_type_20
7481,transit_server_type_34
7481,transit_server_type_35
7631,transit_server_type_34
15309,transit_server_type_34
15309,transit_server_type_21
15309,transit_server_type_35
10911,transit_server_type_35
12995,transit_server_type_35
12995,transit_server_type_34
7958,transit_server_type_35
7958,transit_server_type_34
16236,transit_server_type_20
16236,transit_server_type_35
16236,transit_server_type_34
15799,transit_server_type_35
15799,transit_server_type_34
15799,transit_server_type_11
7191,transit_server_type_35
7191,transit_server_type_34
9073,transit_server_type_35
6557,transit_server_type_20
6557,transit_server_type_35
9266,transit_server_type_11
9266,transit_server_type_34
9266,transit_server_type_20
9266,transit_server_type_35
9213,transit_server_type_35
9213,transit_server_type_34
1402,transit_server_type_35
1402,transit_server_type_11
1402,transit_server_type_34
3231,transit_server_type_11
2872,transit_server_type_20
2872,transit_server_type_35
9810,transit_server_type_35
9810,transit_server_type_20
2805,transit_server_type_35
2805,transit_server_type_20
1987,transit_server_type_35
1987,transit_server_type_34
4946,transit_server_type_21
12721,transit_server_type_11
9295,transit_server_type_20
12369,transit_server_type_20
12369,transit_server_type_35
5330,transit_server_type_34
5330,transit_server_type_35
11811,transit_server_type_20
11811,transit_server_type_35
16773,transit_server_type_34
16773,transit_server_type_35
12045,transit_server_type_20
12045,transit_server_type_35
7303,transit_server_type_35
7303,transit_server_type_34
5826,transit_server_type_21
15391,transit_server_type_20
5817,transit_server_type_35
5817,transit_server_type_34
12596,transit_server_type_35
11732,transit_server_type_35
11732,transit_server_type_34
16318,transit_server_type_35
16318,transit_server_type_34
11396,transit_server_type_35
11396,transit_server_type_34
14515,transit_server_type_20
12860,transit_server_type_11
1482,transit_server_type_20
7184,transit_server_type_11
7184,transit_server_type_20
15532,transit_server_type_34
15532,transit_server_type_35
5415,transit_server_type_35
5415,transit_server_type_20
6017,transit_server_type_35
6017,transit_server_type_34
8214,transit_server_type_11
8214,transit_server_type_35
8214,transit_server_type_20
8214,transit_server_type_34
832,transit_server_type_34
832,transit_server_type_35
4781,transit_server_type_35
9419,transit_server_type_34
9419,transit_server_type_35
9419,transit_server_type_20
7283,transit_server_type_34
7283,transit_server_type_35
11516,transit_server_type_20
11516,transit_server_type_35
15416,transit_server_type_20
15416,transit_server_type_34
15416,transit_server_type_35
16983,transit_server_type_34
16983,transit_server_type_35
15806,transit_server_type_35
15806,transit_server_type_34
3781,transit_server_type_35
3781,transit_server_type_34
2733,transit_server_type_35
1273,transit_server_type_35
1273,transit_server_type_20
1273,transit_server_type_34
15365,transit_server_type_34
15365,transit_server_type_35
16861,transit_server_type_35
1628,transit_server_type_34
1628,transit_server_type_35
15754,transit_server_type_35
15754,transit_server_type_34
12794,transit_server_type_35
12794,transit_server_type_20
12794,transit_server_type_34
16223,transit_server_type_35
16223,transit_server_type_34
6293,transit_server_type_35
6293,transit_server_type_34
6293,transit_server_type_20
9006,transit_server_type_34
9006,transit_server_type_35
13681,transit_server_type_35
13681,transit_server_type_34
10040,transit_server_type_34
10040,transit_server_type_35
14744,transit_server_type_34
14744,transit_server_type_35
4352,transit_server_type_35
4352,transit_server_type_20
16819,transit_server_type_35
1614,transit_server_type_34
1614,transit_server_type_35
17398,transit_server_type_35
17398,transit_server_type_34
8084,transit_server_type_35
8084,transit_server_type_34
9933,transit_server_type_20
9933,transit_server_type_35
9933,transit_server_type_34
11002,transit_server_type_34
11002,transit_server_type_35
8968,transit_server_type_34
8968,transit_server_type_35
10063,transit_server_type_35
10063,transit_server_type_34
17423,transit_server_type_35
17423,transit_server_type_34
16667,transit_server_type_35
16667,transit_server_type_34
10088,transit_server_type_35
10088,transit_server_type_34
17892,transit_server_type_34
17892,transit_server_type_35
18396,transit_server_type_35
18396,transit_server_type_34
3605,transit_server_type_34
3605,transit_server_type_35
13981,transit_server_type_35
780,transit_server_type_34
780,transit_server_type_35
2915,transit_server_type_35
13357,transit_server_type_34
13357,transit_server_type_35
5666,transit_server_type_35
5666,transit_server_type_34
7118,transit_server_type_34
7118,transit_server_type_35
7530,transit_server_type_35
7530,transit_server_type_34
14126,transit_server_type_34
14126,transit_server_type_35
14126,transit_server_type_20
14919,transit_server_type_34
14919,transit_server_type_35
10550,transit_server_type_35
10550,transit_server_type_20
10550,transit_server_type_34
13064,transit_server_type_35
13064,transit_server_type_20
13064,transit_server_type_34
5346,transit_server_type_34
5346,transit_server_type_35
11469,transit_server_type_34
11469,transit_server_type_20
11469,transit_server_type_35
1270,transit_server_type_35
1270,transit_server_type_34
18463,transit_server_type_20
18463,transit_server_type_34
8217,transit_server_type_35
15557,transit_server_type_35
15557,transit_server_type_34
433,transit_server_type_34
433,transit_server_type_35
433,transit_server_type_20
9336,transit_server_type_35
11200,transit_server_type_21
11200,transit_server_type_35
8794,transit_server_type_35
1610,transit_server_type_35
10078,transit_server_type_35
10078,transit_server_type_34
10427,transit_server_type_21
10427,transit_server_type_34
10427,transit_server_type_35
15677,transit_server_type_21
15677,transit_server_type_34
15677,transit_server_type_35
13912,transit_server_type_11
8435,transit_server_type_54
5475,transit_server_type_39
5475,transit_server_type_19
5475,transit_server_type_11
5915,transit_server_type_19
5915,transit_server_type_39
5915,transit_server_type_11
13256,transit_server_type_11
9989,transit_server_type_11
9989,transit_server_type_39
9989,transit_server_type_19
8845,transit_server_type_11
8881,transit_server_type_35
8881,transit_server_type_20
8881,transit_server_type_34
7102,transit_server_type_35
7102,transit_server_type_34
4377,transit_server_type_35
10444,transit_server_type_35
10444,transit_server_type_11
10444,transit_server_type_34
14922,transit_server_type_11
14922,transit_server_type_20
16966,transit_server_type_34
16966,transit_server_type_35
16966,transit_server_type_11
14097,transit_server_type_35
17211,transit_server_type_35
17211,transit_server_type_34
16108,transit_server_type_20
5164,transit_server_type_20
5164,transit_server_type_35
5164,transit_server_type_34
408,transit_server_type_20
255,transit_server_type_34
255,transit_server_type_35
255,transit_server_type_11
255,transit_server_type_20
14720,transit_server_type_35
936,transit_server_type_35
14904,transit_server_type_35
17310,transit_server_type_35
362,transit_server_type_34
362,transit_server_type_35
1159,transit_server_type_34
1159,transit_server_type_35
6371,transit_server_type_34
6371,transit_server_type_35
8187,transit_server_type_35
8187,transit_server_type_20
8187,transit_server_type_34
1466,transit_server_type_35
1466,transit_server_type_34
9862,transit_server_type_35
9862,transit_server_type_34
5584,transit_server_type_35
5584,transit_server_type_34
11098,transit_server_type_35
10629,transit_server_type_35
10629,transit_server_type_34
10629,transit_server_type_20
15318,transit_server_type_35
15318,transit_server_type_11
15318,transit_server_type_34
2105,transit_server_type_35
2105,transit_server_type_11
7275,transit_server_type_20
7275,transit_server_type_35
17339,transit_server_type_11
17339,transit_server_type_34
14211,transit_server_type_35
14211,transit_server_type_34
3820,transit_server_type_34
16006,transit_server_type_35
16006,transit_server_type_20
9652,transit_server_type_35
9652,transit_server_type_34
14937,transit_server_type_34
14937,transit_server_type_35
14937,transit_server_type_20
317,transit_server_type_20
317,transit_server_type_34
317,transit_server_type_35
10263,transit_server_type_35
10263,transit_server_type_34
7436,transit_server_type_11
5516,transit_server_type_20
5516,transit_server_type_35
5516,transit_server_type_34
13996,transit_server_type_20
13996,transit_server_type_11
13996,transit_server_type_35
11202,transit_server_type_35
16615,transit_server_type_34
16615,transit_server_type_35
1446,transit_server_type_35
1446,transit_server_type_34
4436,transit_server_type_35
4436,transit_server_type_34
10431,transit_server_type_35
10431,transit_server_type_11
10431,transit_server_type_34
5121,transit_server_type_34
5121,transit_server_type_11
10617,transit_server_type_20
10617,transit_server_type_35
15278,transit_server_type_35
15278,transit_server_type_20
15939,transit_server_type_34
514,transit_server_type_34
514,transit_server_type_35
121,transit_server_type_20
121,transit_server_type_35
121,transit_server_type_34
1037,transit_server_type_35
1037,transit_server_type_34
5604,transit_server_type_35
5604,transit_server_type_34
12680,transit_server_type_34
12680,transit_server_type_35
4420,transit_server_type_35
4420,transit_server_type_20
8475,transit_server_type_34
8475,transit_server_type_35
4065,transit_server_type_20
4065,transit_server_type_11
4065,transit_server_type_35
4065,transit_server_type_34
8914,transit_server_type_35
8914,transit_server_type_20
