id,outage_type
10085,outage_type_2
12321,outage_type_2
15307,outage_type_2
16891,outage_type_2
4145,outage_type_1
17292,outage_type_2
16688,outage_type_2
3036,outage_type_2
8576,outage_type_2
4125,outage_type_2
16821,outage_type_2
2128,outage_type_2
15705,outage_type_2
5842,outage_type_2
18027,outage_type_2
15758,outage_type_2
17171,outage_type_2
15205,outage_type_2
9526,outage_type_2
14436,outage_type_2
15600,outage_type_2
277,outage_type_2
6038,outage_type_2
10399,outage_type_2
4667,outage_type_2
5234,outage_type_2
7262,outage_type_2
15885,outage_type_2
10301,outage_type_2
15282,outage_type_2
13201,outage_type_2
18209,outage_type_2
3746,outage_type_2
10126,outage_type_2
10097,outage_type_2
15390,outage_type_2
14947,outage_type_2
8133,outage_type_2
16014,outage_type_2
18121,outage_type_2
13943,outage_type_2
11821,outage_type_2
1867,outage_type_2
3498,outage_type_2
12838,outage_type_2
3798,outage_type_2
5201,outage_type_2
16952,outage_type_2
9165,outage_type_2
16412,outage_type_2
15783,outage_type_2
4751,outage_type_2
6309,outage_type_2
18145,outage_type_2
14529,outage_type_2
8593,outage_type_2
6812,outage_type_2
1205,outage_type_2
16591,outage_type_2
4542,outage_type_2
7147,outage_type_2
15972,outage_type_2
1422,outage_type_2
12424,outage_type_2
17638,outage_type_2
13377,outage_type_2
16634,outage_type_2
292,outage_type_2
9393,outage_type_2
9118,outage_type_2
3636,outage_type_2
4193,outage_type_2
12252,outage_type_2
2789,outage_type_2
14802,outage_type_2
1449,outage_type_1
13367,outage_type_2
17574,outage_type_1
13575,outage_type_2
6115,outage_type_1
17618,outage_type_2
6401,outage_type_2
5312,outage_type_2
8020,outage_type_2
15519,outage_type_2
3400,outage_type_2
17844,outage_type_2
6987,outage_type_2
9285,outage_type_2
11955,outage_type_2
18418,outage_type_2
16953,outage_type_2
5174,outage_type_2
13013,outage_type_2
13407,outage_type_2
17469,outage_type_2
53,outage_type_1
14870,outage_type_2
17083,outage_type_2
15747,outage_type_2
5745,outage_type_2
11568,outage_type_2
16827,outage_type_2
12018,outage_type_2
8541,outage_type_2
9842,outage_type_2
10544,outage_type_2
14396,outage_type_2
5380,outage_type_2
9458,outage_type_2
2873,outage_type_2
15320,outage_type_2
5236,outage_type_2
3460,outage_type_2
17789,outage_type_4
2466,outage_type_4
6889,outage_type_2
13048,outage_type_2
8099,outage_type_4
7381,outage_type_2
7376,outage_type_2
7934,outage_type_2
12979,outage_type_2
7695,outage_type_2
8810,outage_type_2
3114,outage_type_2
14678,outage_type_2
15582,outage_type_2
17417,outage_type_2
8,outage_type_2
8606,outage_type_2
3645,outage_type_2
14863,outage_type_2
12069,outage_type_2
3892,outage_type_2
6281,outage_type_2
11920,outage_type_2
8728,outage_type_2
2727,outage_type_2
6913,outage_type_2
9572,outage_type_2
662,outage_type_2
14927,outage_type_2
1690,outage_type_1
9725,outage_type_2
9325,outage_type_2
17223,outage_type_2
10188,outage_type_2
9605,outage_type_2
12317,outage_type_2
13731,outage_type_1
4463,outage_type_2
13542,outage_type_1
10236,outage_type_2
16313,outage_type_2
14444,outage_type_2
7307,outage_type_2
5805,outage_type_2
7437,outage_type_2
1979,outage_type_2
8866,outage_type_2
14945,outage_type_2
2634,outage_type_2
2766,outage_type_2
9212,outage_type_2
5385,outage_type_2
5555,outage_type_2
1414,outage_type_2
8900,outage_type_2
17271,outage_type_2
4116,outage_type_2
8393,outage_type_2
18300,outage_type_2
9447,outage_type_2
11418,outage_type_2
8305,outage_type_2
274,outage_type_2
4393,outage_type_2
16897,outage_type_2
8710,outage_type_2
1021,outage_type_2
16871,outage_type_2
6280,outage_type_2
16397,outage_type_2
8549,outage_type_2
11777,outage_type_2
3720,outage_type_2
3101,outage_type_2
7694,outage_type_2
10194,outage_type_2
11507,outage_type_2
10414,outage_type_2
5152,outage_type_2
14083,outage_type_2
15167,outage_type_2
1003,outage_type_2
11695,outage_type_2
15186,outage_type_2
13738,outage_type_2
10853,outage_type_2
4736,outage_type_2
12412,outage_type_2
5664,outage_type_2
10847,outage_type_2
5467,outage_type_2
1115,outage_type_2
3653,outage_type_2
13735,outage_type_2
2775,outage_type_2
16592,outage_type_2
10737,outage_type_2
14756,outage_type_2
786,outage_type_2
17570,outage_type_2
2259,outage_type_2
4456,outage_type_2
11823,outage_type_2
2469,outage_type_2
13259,outage_type_2
1564,outage_type_2
14268,outage_type_2
10620,outage_type_2
3463,outage_type_2
15379,outage_type_2
9273,outage_type_2
16485,outage_type_2
8256,outage_type_2
5031,outage_type_2
15042,outage_type_2
3126,outage_type_2
15051,outage_type_2
7915,outage_type_2
6432,outage_type_2
11665,outage_type_2
2596,outage_type_2
8437,outage_type_2
16730,outage_type_2
1239,outage_type_2
11888,outage_type_2
17076,outage_type_2
9934,outage_type_2
4921,outage_type_2
16840,outage_type_2
12350,outage_type_2
15856,outage_type_2
8904,outage_type_2
3542,outage_type_2
12911,outage_type_2
405,outage_type_2
13566,outage_type_2
5795,outage_type_2
10967,outage_type_2
14480,outage_type_2
236,outage_type_2
9027,outage_type_2
11906,outage_type_2
6097,outage_type_2
12558,outage_type_2
14173,outage_type_4
5293,outage_type_2
10746,outage_type_2
4864,outage_type_2
9346,outage_type_2
5620,outage_type_2
8502,outage_type_2
16383,outage_type_2
2969,outage_type_2
4498,outage_type_2
9830,outage_type_2
1584,outage_type_1
4523,outage_type_2
9861,outage_type_4
1700,outage_type_2
2988,outage_type_1
12033,outage_type_2
1090,outage_type_2
9595,outage_type_4
1266,outage_type_2
14250,outage_type_2
16936,outage_type_2
12897,outage_type_2
6751,outage_type_2
12476,outage_type_1
7661,outage_type_2
10616,outage_type_2
16180,outage_type_2
18134,outage_type_1
6504,outage_type_2
16172,outage_type_1
2203,outage_type_2
3317,outage_type_2
1959,outage_type_4
14290,outage_type_1
15374,outage_type_2
2675,outage_type_2
16207,outage_type_1
6871,outage_type_2
9381,outage_type_2
12705,outage_type_2
13474,outage_type_2
10705,outage_type_2
12760,outage_type_2
13830,outage_type_2
4896,outage_type_1
16238,outage_type_4
9697,outage_type_1
3345,outage_type_2
666,outage_type_1
11409,outage_type_2
2231,outage_type_2
4763,outage_type_1
13025,outage_type_2
13624,outage_type_1
7911,outage_type_2
6368,outage_type_2
5061,outage_type_1
10362,outage_type_4
3721,outage_type_1
12177,outage_type_2
931,outage_type_4
2911,outage_type_2
7475,outage_type_1
13985,outage_type_2
6915,outage_type_1
15243,outage_type_1
15671,outage_type_2
4370,outage_type_1
1154,outage_type_1
8719,outage_type_2
12195,outage_type_4
17928,outage_type_1
9385,outage_type_2
943,outage_type_4
15822,outage_type_1
9606,outage_type_4
7724,outage_type_2
18514,outage_type_2
1725,outage_type_1
7392,outage_type_2
7649,outage_type_1
7430,outage_type_2
9494,outage_type_1
3503,outage_type_2
497,outage_type_2
89,outage_type_4
10198,outage_type_2
3068,outage_type_1
16001,outage_type_2
6810,outage_type_2
968,outage_type_1
718,outage_type_2
9942,outage_type_2
13422,outage_type_2
8660,outage_type_2
8014,outage_type_2
6145,outage_type_2
5390,outage_type_2
6933,outage_type_2
17518,outage_type_2
8340,outage_type_2
13924,outage_type_2
18101,outage_type_2
12632,outage_type_2
2934,outage_type_2
12726,outage_type_2
3578,outage_type_2
12820,outage_type_2
8092,outage_type_4
432,outage_type_2
7252,outage_type_2
5238,outage_type_2
7587,outage_type_2
11635,outage_type_2
6953,outage_type_2
16969,outage_type_4
3513,outage_type_2
17164,outage_type_2
6908,outage_type_2
1792,outage_type_4
6350,outage_type_1
4077,outage_type_2
5331,outage_type_2
4003,outage_type_2
17836,outage_type_2
11228,outage_type_2
5596,outage_type_2
6100,outage_type_2
9465,outage_type_2
10915,outage_type_2
14225,outage_type_4
18259,outage_type_2
12890,outage_type_2
14330,outage_type_2
2671,outage_type_2
10587,outage_type_2
2901,outage_type_1
13749,outage_type_1
23,outage_type_2
9616,outage_type_2
11638,outage_type_4
16358,outage_type_1
16749,outage_type_2
7822,outage_type_2
10299,outage_type_1
14587,outage_type_4
17772,outage_type_1
154,outage_type_2
330,outage_type_2
3342,outage_type_4
14640,outage_type_1
11490,outage_type_1
17327,outage_type_1
4780,outage_type_2
16888,outage_type_4
2762,outage_type_1
17234,outage_type_2
10834,outage_type_1
9209,outage_type_1
13050,outage_type_4
9634,outage_type_4
3224,outage_type_1
15877,outage_type_4
6518,outage_type_1
9936,outage_type_1
17281,outage_type_4
6430,outage_type_2
7456,outage_type_1
11084,outage_type_1
9144,outage_type_2
15235,outage_type_2
1238,outage_type_1
9741,outage_type_1
3443,outage_type_2
12083,outage_type_2
16833,outage_type_1
5354,outage_type_2
9418,outage_type_1
6015,outage_type_1
1575,outage_type_1
18512,outage_type_2
115,outage_type_2
17919,outage_type_1
1605,outage_type_1
9698,outage_type_4
5581,outage_type_4
7482,outage_type_2
10792,outage_type_1
14161,outage_type_2
3515,outage_type_1
10075,outage_type_4
9816,outage_type_1
4213,outage_type_2
2445,outage_type_2
12410,outage_type_4
16831,outage_type_2
8088,outage_type_2
9948,outage_type_2
8131,outage_type_2
12210,outage_type_2
1476,outage_type_4
4785,outage_type_2
16389,outage_type_4
4234,outage_type_2
14503,outage_type_2
13193,outage_type_2
2682,outage_type_2
12218,outage_type_2
1537,outage_type_2
12430,outage_type_2
9265,outage_type_1
17367,outage_type_2
18468,outage_type_1
7442,outage_type_2
426,outage_type_2
13128,outage_type_4
9427,outage_type_4
4455,outage_type_2
4996,outage_type_2
6502,outage_type_4
10225,outage_type_2
3956,outage_type_1
7464,outage_type_2
2678,outage_type_4
13311,outage_type_2
16607,outage_type_2
5159,outage_type_2
13125,outage_type_2
4726,outage_type_2
14379,outage_type_2
13508,outage_type_2
9355,outage_type_4
9712,outage_type_2
17726,outage_type_4
16570,outage_type_4
2004,outage_type_4
15355,outage_type_5
7215,outage_type_2
11392,outage_type_2
8949,outage_type_1
3577,outage_type_2
5132,outage_type_2
3318,outage_type_2
10541,outage_type_2
9814,outage_type_2
3704,outage_type_2
15717,outage_type_2
3677,outage_type_4
4528,outage_type_2
15932,outage_type_2
12024,outage_type_2
3103,outage_type_2
10153,outage_type_2
7887,outage_type_2
4483,outage_type_2
5151,outage_type_2
1648,outage_type_2
11924,outage_type_2
4297,outage_type_2
8421,outage_type_2
13061,outage_type_2
13980,outage_type_4
8073,outage_type_2
3301,outage_type_2
5546,outage_type_4
5778,outage_type_4
3627,outage_type_2
17808,outage_type_2
17147,outage_type_2
12973,outage_type_2
18235,outage_type_2
6245,outage_type_2
230,outage_type_2
8609,outage_type_2
15774,outage_type_2
12455,outage_type_2
1433,outage_type_2
10673,outage_type_2
15038,outage_type_4
9069,outage_type_4
17355,outage_type_2
14054,outage_type_2
17604,outage_type_2
17186,outage_type_2
13418,outage_type_4
1949,outage_type_2
13933,outage_type_2
5729,outage_type_4
2776,outage_type_4
1214,outage_type_2
3773,outage_type_2
15269,outage_type_2
15286,outage_type_2
8172,outage_type_4
918,outage_type_2
12492,outage_type_2
2319,outage_type_1
13114,outage_type_2
3662,outage_type_2
14176,outage_type_1
12491,outage_type_1
14742,outage_type_4
9282,outage_type_2
1577,outage_type_1
1524,outage_type_2
5189,outage_type_4
11511,outage_type_4
745,outage_type_2
9734,outage_type_2
3669,outage_type_4
11667,outage_type_1
4745,outage_type_1
4114,outage_type_1
8825,outage_type_1
14193,outage_type_2
2686,outage_type_1
10804,outage_type_1
6155,outage_type_4
13445,outage_type_1
13677,outage_type_2
5094,outage_type_1
14015,outage_type_2
16110,outage_type_4
15061,outage_type_2
7849,outage_type_4
9348,outage_type_2
14658,outage_type_1
7516,outage_type_2
16529,outage_type_2
9349,outage_type_2
17546,outage_type_2
3809,outage_type_4
11918,outage_type_2
3642,outage_type_4
6238,outage_type_2
13610,outage_type_1
8656,outage_type_4
3817,outage_type_2
1244,outage_type_2
3346,outage_type_2
18262,outage_type_1
15782,outage_type_2
16458,outage_type_2
8221,outage_type_2
6338,outage_type_2
4739,outage_type_2
5793,outage_type_2
18233,outage_type_2
12774,outage_type_2
11484,outage_type_2
15419,outage_type_4
11064,outage_type_2
1818,outage_type_2
18548,outage_type_2
16182,outage_type_2
15230,outage_type_1
13778,outage_type_1
13619,outage_type_1
8748,outage_type_2
1124,outage_type_2
9498,outage_type_1
7942,outage_type_2
11049,outage_type_1
16955,outage_type_2
500,outage_type_4
10257,outage_type_2
14497,outage_type_2
4199,outage_type_2
3297,outage_type_2
12742,outage_type_2
4565,outage_type_2
12600,outage_type_2
17503,outage_type_2
11077,outage_type_2
14116,outage_type_1
17485,outage_type_1
4638,outage_type_2
10656,outage_type_2
17203,outage_type_4
12300,outage_type_2
11296,outage_type_2
16565,outage_type_2
4086,outage_type_4
12793,outage_type_1
14421,outage_type_4
18212,outage_type_2
5357,outage_type_2
4246,outage_type_4
9949,outage_type_2
6045,outage_type_2
12306,outage_type_2
16188,outage_type_2
2245,outage_type_4
10302,outage_type_2
16830,outage_type_2
9433,outage_type_1
12415,outage_type_2
16183,outage_type_2
6477,outage_type_2
10251,outage_type_2
259,outage_type_4
869,outage_type_4
7189,outage_type_1
13572,outage_type_2
15511,outage_type_2
3029,outage_type_2
7982,outage_type_4
9763,outage_type_4
9297,outage_type_2
16484,outage_type_2
13719,outage_type_4
12787,outage_type_2
16316,outage_type_2
10232,outage_type_1
7986,outage_type_2
15363,outage_type_4
10352,outage_type_2
10623,outage_type_2
2429,outage_type_2
13697,outage_type_2
15194,outage_type_2
15918,outage_type_2
2875,outage_type_2
10787,outage_type_2
12940,outage_type_2
1290,outage_type_4
3597,outage_type_1
10507,outage_type_2
14375,outage_type_1
9914,outage_type_1
61,outage_type_2
5166,outage_type_4
13264,outage_type_2
5900,outage_type_4
16975,outage_type_1
9775,outage_type_2
9872,outage_type_1
10723,outage_type_1
3222,outage_type_1
7263,outage_type_4
9183,outage_type_2
14966,outage_type_4
3552,outage_type_1
10706,outage_type_2
12827,outage_type_2
16219,outage_type_2
1752,outage_type_2
17496,outage_type_1
17315,outage_type_1
6120,outage_type_1
13120,outage_type_1
17766,outage_type_1
572,outage_type_2
2366,outage_type_1
2297,outage_type_2
12998,outage_type_2
920,outage_type_2
9072,outage_type_2
1672,outage_type_2
11702,outage_type_2
7873,outage_type_1
9927,outage_type_1
4807,outage_type_2
5990,outage_type_2
13319,outage_type_1
7241,outage_type_4
9086,outage_type_1
15457,outage_type_1
18033,outage_type_4
1336,outage_type_4
3527,outage_type_2
14338,outage_type_2
8301,outage_type_2
18286,outage_type_1
7800,outage_type_2
12955,outage_type_2
11521,outage_type_2
13037,outage_type_2
5883,outage_type_2
13471,outage_type_1
14671,outage_type_1
1013,outage_type_1
4129,outage_type_1
518,outage_type_1
502,outage_type_1
16435,outage_type_1
2415,outage_type_4
9904,outage_type_2
16862,outage_type_4
14417,outage_type_1
2935,outage_type_4
10274,outage_type_1
11678,outage_type_1
13118,outage_type_2
1809,outage_type_2
8492,outage_type_1
13555,outage_type_2
1099,outage_type_2
5378,outage_type_4
7767,outage_type_2
16276,outage_type_2
41,outage_type_2
17224,outage_type_4
6071,outage_type_2
14955,outage_type_2
3469,outage_type_2
7441,outage_type_2
12639,outage_type_2
2304,outage_type_2
4004,outage_type_2
3862,outage_type_2
5648,outage_type_2
326,outage_type_2
5762,outage_type_2
8086,outage_type_2
11433,outage_type_2
7539,outage_type_2
162,outage_type_2
6177,outage_type_2
7523,outage_type_2
7229,outage_type_2
3093,outage_type_2
4981,outage_type_2
2309,outage_type_2
3444,outage_type_4
14298,outage_type_4
1733,outage_type_2
9102,outage_type_2
14769,outage_type_2
17015,outage_type_4
13727,outage_type_2
18264,outage_type_2
15056,outage_type_2
356,outage_type_1
16684,outage_type_1
164,outage_type_1
12730,outage_type_4
15623,outage_type_2
16708,outage_type_2
8568,outage_type_2
14871,outage_type_2
13557,outage_type_2
2433,outage_type_4
18385,outage_type_2
9659,outage_type_2
1734,outage_type_2
10151,outage_type_2
17303,outage_type_4
9641,outage_type_2
12144,outage_type_2
5006,outage_type_2
9211,outage_type_2
2367,outage_type_2
13802,outage_type_1
17788,outage_type_2
18241,outage_type_4
4882,outage_type_2
245,outage_type_1
5582,outage_type_1
13275,outage_type_4
4802,outage_type_2
9054,outage_type_2
7795,outage_type_2
12964,outage_type_2
10365,outage_type_2
18054,outage_type_2
6782,outage_type_1
9248,outage_type_4
1853,outage_type_4
2868,outage_type_2
8778,outage_type_2
12623,outage_type_4
10891,outage_type_2
12917,outage_type_2
15726,outage_type_2
16428,outage_type_1
285,outage_type_1
4322,outage_type_4
15080,outage_type_1
4659,outage_type_2
9525,outage_type_2
8614,outage_type_2
15759,outage_type_2
7069,outage_type_2
9388,outage_type_4
12272,outage_type_2
12028,outage_type_2
7100,outage_type_2
17266,outage_type_2
4371,outage_type_2
7870,outage_type_2
11523,outage_type_4
8526,outage_type_4
12435,outage_type_2
16734,outage_type_2
13027,outage_type_2
1936,outage_type_2
11047,outage_type_2
13992,outage_type_2
278,outage_type_2
11575,outage_type_2
16246,outage_type_2
2887,outage_type_2
5858,outage_type_2
2328,outage_type_2
14959,outage_type_2
2823,outage_type_2
3347,outage_type_2
12583,outage_type_2
12310,outage_type_1
3751,outage_type_1
7956,outage_type_1
4433,outage_type_1
17791,outage_type_1
16767,outage_type_1
14686,outage_type_1
6192,outage_type_1
1302,outage_type_2
2827,outage_type_1
10361,outage_type_1
1412,outage_type_2
8448,outage_type_2
43,outage_type_2
14159,outage_type_4
14372,outage_type_2
9154,outage_type_2
5024,outage_type_2
3169,outage_type_2
4825,outage_type_2
2032,outage_type_4
4909,outage_type_2
12242,outage_type_4
12907,outage_type_2
6512,outage_type_4
11621,outage_type_4
11666,outage_type_2
17956,outage_type_2
8258,outage_type_2
10779,outage_type_2
6845,outage_type_2
5985,outage_type_2
9832,outage_type_2
7032,outage_type_2
16658,outage_type_2
12930,outage_type_2
16265,outage_type_2
3416,outage_type_2
8344,outage_type_2
10619,outage_type_2
1410,outage_type_2
16061,outage_type_1
16523,outage_type_1
