id,broadband_type
16431,broadband_type_2
18,broadband_type_2
14901,broadband_type_2
12905,broadband_type_2
8630,broadband_type_2
199,broadband_type_2
10817,broadband_type_2
6618,broadband_type_2
14185,broadband_type_2
7930,broadband_type_2
15818,broadband_type_2
10218,broadband_type_2
15719,broadband_type_2
1509,broadband_type_2
9057,broadband_type_2
17582,broadband_type_2
4898,broadband_type_2
6785,broadband_type_2
16190,broadband_type_2
8427,broadband_type_2
16567,broadband_type_2
12056,broadband_type_2
15888,broadband_type_2
2553,broadband_type_2
9422,broadband_type_2
3476,broadband_type_2
3957,broadband_type_2
10070,broadband_type_2
13126,broadband_type_2
12603,broadband_type_2
14615,broadband_type_2
14180,broadband_type_2
1069,broadband_type_2
16643,broadband_type_2
10379,broadband_type_2
9705,broadband_type_2
13905,broadband_type_2
1834,broadband_type_2
4425,broadband_type_2
4425,broadband_type_8
2078,broadband_type_2
1895,broadband_type_2
1142,broadband_type_2
11850,broadband_type_2
3343,broadband_type_2
17999,broadband_type_2
13132,broadband_type_2
12859,broadband_type_2
2386,broadband_type_2
12167,broadband_type_2
15755,broadband_type_2
5960,broadband_type_2
7712,broadband_type_2
8758,broadband_type_2
7874,broadband_type_2
14205,broadband_type_2
16852,broadband_type_2
14555,broadband_type_2
831,broadband_type_2
18428,broadband_type_2
11344,broadband_type_2
13764,broadband_type_2
10650,broadband_type_2
8405,broadband_type_2
6246,broadband_type_2
13876,broadband_type_2
14866,broadband_type_2
11135,broadband_type_2
12421,broadband_type_2
1405,broadband_type_2
16368,broadband_type_2
9335,broadband_type_2
5906,broadband_type_2
14446,broadband_type_2
1658,broadband_type_2
12510,broadband_type_2
9177,broadband_type_2
1354,broadband_type_2
4194,broadband_type_2
2833,broadband_type_2
2613,broadband_type_2
10690,broadband_type_2
10473,broadband_type_2
6013,broadband_type_2
4799,broadband_type_2
4905,broadband_type_2
4995,broadband_type_2
9748,broadband_type_2
15845,broadband_type_2
11213,broadband_type_2
15609,broadband_type_2
9779,broadband_type_2
7563,broadband_type_2
9400,broadband_type_2
3467,broadband_type_2
16249,broadband_type_2
2398,broadband_type_2
16974,broadband_type_2
17479,broadband_type_2
1445,broadband_type_2
9689,broadband_type_2
15849,broadband_type_2
15971,broadband_type_2
14259,broadband_type_2
7327,broadband_type_2
8025,broadband_type_2
14883,broadband_type_2
9434,broadband_type_2
14168,broadband_type_2
14632,broadband_type_2
4072,broadband_type_2
7700,broadband_type_2
1457,broadband_type_2
1249,broadband_type_2
16864,broadband_type_2
2539,broadband_type_2
17372,broadband_type_2
8569,broadband_type_2
8078,broadband_type_2
13579,broadband_type_2
4752,broadband_type_2
12190,broadband_type_2
13236,broadband_type_2
5038,broadband_type_2
15322,broadband_type_2
18437,broadband_type_2
8923,broadband_type_2
3787,broadband_type_2
11283,broadband_type_2
8349,broadband_type_2
15738,broadband_type_2
551,broadband_type_2
5131,broadband_type_2
1961,broadband_type_2
5414,broadband_type_2
13690,broadband_type_2
17866,broadband_type_2
16093,broadband_type_2
4112,broadband_type_2
13613,broadband_type_2
13594,broadband_type_2
6881,broadband_type_2
990,broadband_type_2
3806,broadband_type_2
13530,broadband_type_2
17483,broadband_type_2
1343,broadband_type_2
5365,broadband_type_2
11288,broadband_type_2
6391,broadband_type_2
1562,broadband_type_2
15018,broadband_type_2
4505,broadband_type_2
9954,broadband_type_2
6411,broadband_type_2
1337,broadband_type_2
7969,broadband_type_2
10894,broadband_type_2
11596,broadband_type_2
10570,broadband_type_2
1937,broadband_type_2
11871,broadband_type_2
15789,broadband_type_2
13678,broadband_type_8
13678,broadband_type_2
16398,broadband_type_2
9214,broadband_type_2
5680,broadband_type_2
2549,broadband_type_2
836,broadband_type_2
14055,broadband_type_2
735,broadband_type_2
10643,broadband_type_2
16890,broadband_type_2
11783,broadband_type_2
12746,broadband_type_2
12674,broadband_type_2
17044,broadband_type_2
7111,broadband_type_2
8315,broadband_type_2
7265,broadband_type_8
7265,broadband_type_6
2173,broadband_type_6
2173,broadband_type_8
16224,broadband_type_2
16224,broadband_type_8
16224,broadband_type_1
14835,broadband_type_8
16652,broadband_type_8
16652,broadband_type_4
5911,broadband_type_6
5911,broadband_type_8
13177,broadband_type_6
13177,broadband_type_8
14815,broadband_type_8
17939,broadband_type_8
17939,broadband_type_6
4361,broadband_type_6
4940,broadband_type_2
13034,broadband_type_8
13034,broadband_type_6
1025,broadband_type_8
1025,broadband_type_7
13485,broadband_type_8
9678,broadband_type_8
654,broadband_type_8
5474,broadband_type_7
6102,broadband_type_6
6102,broadband_type_8
14489,broadband_type_7
3095,broadband_type_4
3095,broadband_type_8
3083,broadband_type_6
3083,broadband_type_8
14884,broadband_type_6
14884,broadband_type_8
952,broadband_type_8
952,broadband_type_6
6393,broadband_type_4
6393,broadband_type_8
6735,broadband_type_8
6735,broadband_type_7
6735,broadband_type_6
406,broadband_type_2
406,broadband_type_7
406,broadband_type_8
406,broadband_type_6
406,broadband_type_4
10559,broadband_type_8
10559,broadband_type_6
5855,broadband_type_8
5855,broadband_type_4
12185,broadband_type_8
12185,broadband_type_6
8855,broadband_type_6
8855,broadband_type_8
8494,broadband_type_4
8494,broadband_type_8
5590,broadband_type_8
5590,broadband_type_4
18521,broadband_type_8
18521,broadband_type_6
6873,broadband_type_6
10890,broadband_type_8
2014,broadband_type_8
2977,broadband_type_10
2977,broadband_type_6
2977,broadband_type_7
2977,broadband_type_8
10224,broadband_type_7
16179,broadband_type_8
16179,broadband_type_7
11616,broadband_type_7
10158,broadband_type_7
11449,broadband_type_7
7158,broadband_type_7
7158,broadband_type_8
17665,broadband_type_7
2496,broadband_type_8
11423,broadband_type_6
11423,broadband_type_8
217,broadband_type_8
217,broadband_type_6
5624,broadband_type_8
5624,broadband_type_6
3364,broadband_type_6
12741,broadband_type_4
12741,broadband_type_8
2131,broadband_type_2
14079,broadband_type_2
9737,broadband_type_2
5791,broadband_type_2
6855,broadband_type_8
6855,broadband_type_2
5278,broadband_type_2
14099,broadband_type_2
11269,broadband_type_2
3248,broadband_type_2
2859,broadband_type_2
12869,broadband_type_2
15226,broadband_type_2
6005,broadband_type_2
12305,broadband_type_2
6451,broadband_type_2
16325,broadband_type_2
3548,broadband_type_2
11024,broadband_type_2
12125,broadband_type_2
10883,broadband_type_2
13327,broadband_type_2
3514,broadband_type_2
17385,broadband_type_2
14078,broadband_type_2
16992,broadband_type_2
2256,broadband_type_2
14195,broadband_type_2
9843,broadband_type_2
4089,broadband_type_2
16361,broadband_type_2
16490,broadband_type_2
14294,broadband_type_2
2423,broadband_type_2
15234,broadband_type_2
14828,broadband_type_2
15650,broadband_type_2
3480,broadband_type_2
15909,broadband_type_2
950,broadband_type_2
7991,broadband_type_2
12174,broadband_type_2
7840,broadband_type_2
13258,broadband_type_2
8080,broadband_type_2
12339,broadband_type_2
2488,broadband_type_2
8640,broadband_type_2
8516,broadband_type_2
13729,broadband_type_2
7678,broadband_type_2
6486,broadband_type_2
11278,broadband_type_2
4871,broadband_type_2
10927,broadband_type_2
15591,broadband_type_2
15401,broadband_type_2
15562,broadband_type_2
13303,broadband_type_2
17984,broadband_type_2
15293,broadband_type_2
1306,broadband_type_2
4860,broadband_type_2
15703,broadband_type_2
7202,broadband_type_2
293,broadband_type_2
4431,broadband_type_2
18535,broadband_type_2
8071,broadband_type_2
7394,broadband_type_2
15058,broadband_type_2
8777,broadband_type_2
15588,broadband_type_2
11312,broadband_type_2
14380,broadband_type_2
15341,broadband_type_2
10781,broadband_type_2
14273,broadband_type_2
10789,broadband_type_2
5873,broadband_type_2
5957,broadband_type_2
17716,broadband_type_2
12042,broadband_type_2
10416,broadband_type_2
4237,broadband_type_2
15776,broadband_type_2
749,broadband_type_2
1914,broadband_type_2
14040,broadband_type_2
11430,broadband_type_2
11679,broadband_type_2
10557,broadband_type_2
235,broadband_type_2
11336,broadband_type_2
5904,broadband_type_2
12654,broadband_type_2
18492,broadband_type_2
7830,broadband_type_2
16159,broadband_type_2
5807,broadband_type_2
8532,broadband_type_2
8958,broadband_type_2
5886,broadband_type_2
16991,broadband_type_2
2096,broadband_type_2
14430,broadband_type_2
980,broadband_type_2
11115,broadband_type_2
5376,broadband_type_2
2547,broadband_type_2
5275,broadband_type_2
7323,broadband_type_2
12080,broadband_type_2
17743,broadband_type_2
8761,broadband_type_2
4018,broadband_type_2
8659,broadband_type_2
11493,broadband_type_2
11493,broadband_type_8
15127,broadband_type_2
11916,broadband_type_2
12962,broadband_type_2
2968,broadband_type_2
3863,broadband_type_2
5959,broadband_type_2
1079,broadband_type_2
17873,broadband_type_2
18086,broadband_type_2
13564,broadband_type_2
17192,broadband_type_2
18527,broadband_type_2
13039,broadband_type_2
12462,broadband_type_2
370,broadband_type_2
4611,broadband_type_2
2237,broadband_type_2
14419,broadband_type_2
3649,broadband_type_2
9628,broadband_type_2
3468,broadband_type_2
10634,broadband_type_2
13467,broadband_type_2
10308,broadband_type_2
7809,broadband_type_2
3127,broadband_type_2
3922,broadband_type_2
17356,broadband_type_2
18488,broadband_type_2
18318,broadband_type_2
14656,broadband_type_2
12493,broadband_type_2
11481,broadband_type_2
3959,broadband_type_2
6353,broadband_type_2
3558,broadband_type_2
2622,broadband_type_2
2622,broadband_type_8
5466,broadband_type_2
17408,broadband_type_2
14429,broadband_type_2
17205,broadband_type_2
6086,broadband_type_2
7374,broadband_type_2
2124,broadband_type_2
2974,broadband_type_2
15960,broadband_type_2
12858,broadband_type_2
5106,broadband_type_2
17952,broadband_type_2
9983,broadband_type_2
7109,broadband_type_2
3184,broadband_type_2
612,broadband_type_2
12817,broadband_type_2
4543,broadband_type_2
11937,broadband_type_2
3516,broadband_type_2
3275,broadband_type_2
10730,broadband_type_2
7734,broadband_type_2
3954,broadband_type_2
13384,broadband_type_2
614,broadband_type_2
14865,broadband_type_2
11633,broadband_type_2
9831,broadband_type_2
10556,broadband_type_2
5882,broadband_type_2
110,broadband_type_2
12384,broadband_type_8
14362,broadband_type_8
14376,broadband_type_8
14115,broadband_type_8
9294,broadband_type_2
1347,broadband_type_2
11440,broadband_type_2
16788,broadband_type_2
1297,broadband_type_2
15900,broadband_type_2
16312,broadband_type_2
12301,broadband_type_2
3849,broadband_type_2
17021,broadband_type_2
604,broadband_type_2
12414,broadband_type_2
16087,broadband_type_2
18378,broadband_type_2
8848,broadband_type_2
144,broadband_type_2
6777,broadband_type_2
10861,broadband_type_2
5209,broadband_type_2
5305,broadband_type_2
5402,broadband_type_2
4206,broadband_type_2
14932,broadband_type_2
7529,broadband_type_2
11007,broadband_type_2
14821,broadband_type_2
10449,broadband_type_2
10071,broadband_type_2
11388,broadband_type_8
6122,broadband_type_2
1623,broadband_type_2
7976,broadband_type_2
10033,broadband_type_2
2275,broadband_type_2
6500,broadband_type_2
3060,broadband_type_2
15240,broadband_type_2
13866,broadband_type_2
11399,broadband_type_2
5529,broadband_type_2
534,broadband_type_2
7739,broadband_type_8
7739,broadband_type_2
18092,broadband_type_2
3843,broadband_type_2
17210,broadband_type_2
14528,broadband_type_2
5521,broadband_type_2
11615,broadband_type_2
15727,broadband_type_2
12498,broadband_type_2
13878,broadband_type_2
18187,broadband_type_2
16355,broadband_type_2
11163,broadband_type_2
3512,broadband_type_2
6178,broadband_type_2
16209,broadband_type_2
9435,broadband_type_2
799,broadband_type_2
14634,broadband_type_2
13627,broadband_type_2
1147,broadband_type_2
9174,broadband_type_2
493,broadband_type_2
851,broadband_type_2
13653,broadband_type_2
12559,broadband_type_2
15311,broadband_type_2
9534,broadband_type_2
12231,broadband_type_2
16439,broadband_type_2
5777,broadband_type_2
14424,broadband_type_2
12293,broadband_type_2
2054,broadband_type_2
12395,broadband_type_2
9275,broadband_type_2
4064,broadband_type_2
9429,broadband_type_2
3388,broadband_type_2
10793,broadband_type_2
6297,broadband_type_2
1811,broadband_type_2
14413,broadband_type_2
14580,broadband_type_2
6639,broadband_type_2
17704,broadband_type_2
1325,broadband_type_2
6701,broadband_type_2
10989,broadband_type_2
10948,broadband_type_2
10630,broadband_type_2
4376,broadband_type_2
16630,broadband_type_2
3422,broadband_type_2
18539,broadband_type_2
81,broadband_type_2
11315,broadband_type_2
10763,broadband_type_2
2335,broadband_type_2
7962,broadband_type_2
2883,broadband_type_2
17024,broadband_type_2
14284,broadband_type_2
15336,broadband_type_2
14995,broadband_type_2
9410,broadband_type_2
14505,broadband_type_2
1790,broadband_type_2
364,broadband_type_2
8657,broadband_type_2
16146,broadband_type_2
2662,broadband_type_2
14761,broadband_type_2
404,broadband_type_2
12409,broadband_type_2
7638,broadband_type_2
11083,broadband_type_2
1012,broadband_type_2
8698,broadband_type_2
15483,broadband_type_2
14155,broadband_type_2
99,broadband_type_2
13268,broadband_type_2
5040,broadband_type_2
11067,broadband_type_2
10819,broadband_type_2
3157,broadband_type_2
14968,broadband_type_2
14498,broadband_type_2
15809,broadband_type_2
13429,broadband_type_2
7306,broadband_type_2
15741,broadband_type_2
15137,broadband_type_2
1315,broadband_type_2
11013,broadband_type_2
12605,broadband_type_2
12044,broadband_type_2
2664,broadband_type_2
10577,broadband_type_2
16870,broadband_type_2
8601,broadband_type_2
14291,broadband_type_2
13774,broadband_type_2
1558,broadband_type_2
391,broadband_type_2
7886,broadband_type_2
2582,broadband_type_2
16281,broadband_type_2
8136,broadband_type_2
83,broadband_type_2
11591,broadband_type_2
1181,broadband_type_2
13834,broadband_type_2
13446,broadband_type_2
9790,broadband_type_2
7122,broadband_type_2
8091,broadband_type_2
6656,broadband_type_2
2544,broadband_type_2
7577,broadband_type_2
15440,broadband_type_2
9036,broadband_type_2
6642,broadband_type_2
6463,broadband_type_2
6660,broadband_type_2
13693,broadband_type_2
1837,broadband_type_2
7967,broadband_type_2
9869,broadband_type_2
18537,broadband_type_2
9819,broadband_type_2
2737,broadband_type_2
16923,broadband_type_2
9453,broadband_type_2
2821,broadband_type_2
18162,broadband_type_2
17054,broadband_type_2
8712,broadband_type_2
7534,broadband_type_2
3752,broadband_type_2
6978,broadband_type_2
17101,broadband_type_2
2343,broadband_type_2
4075,broadband_type_2
6090,broadband_type_2
8699,broadband_type_2
4592,broadband_type_2
7396,broadband_type_2
13927,broadband_type_2
7514,broadband_type_2
10555,broadband_type_2
16465,broadband_type_2
15108,broadband_type_8
18462,broadband_type_8
4355,broadband_type_2
14808,broadband_type_8
2647,broadband_type_8
1532,broadband_type_8
14915,broadband_type_8
3675,broadband_type_8
9220,broadband_type_8
14514,broadband_type_2
6707,broadband_type_2
4869,broadband_type_2
1168,broadband_type_2
16105,broadband_type_2
17780,broadband_type_2
4353,broadband_type_2
9847,broadband_type_2
3551,broadband_type_2
8943,broadband_type_2
569,broadband_type_2
6423,broadband_type_2
10930,broadband_type_2
13196,broadband_type_2
12037,broadband_type_2
6142,broadband_type_2
10935,broadband_type_2
3362,broadband_type_2
13412,broadband_type_8
13412,broadband_type_2
12868,broadband_type_2
17686,broadband_type_2
3708,broadband_type_2
15746,broadband_type_2
4720,broadband_type_2
4662,broadband_type_2
14394,broadband_type_2
16035,broadband_type_2
11095,broadband_type_2
15474,broadband_type_2
9293,broadband_type_2
4828,broadband_type_2
10519,broadband_type_2
11323,broadband_type_2
6396,broadband_type_2
16761,broadband_type_2
13234,broadband_type_2
16086,broadband_type_2
8805,broadband_type_2
17069,broadband_type_2
884,broadband_type_2
884,broadband_type_8
8887,broadband_type_2
8407,broadband_type_2
8815,broadband_type_2
118,broadband_type_8
13169,broadband_type_2
1017,broadband_type_2
1798,broadband_type_2
720,broadband_type_2
6194,broadband_type_8
6194,broadband_type_2
16705,broadband_type_2
13244,broadband_type_2
2857,broadband_type_8
5885,broadband_type_2
13455,broadband_type_2
14713,broadband_type_2
14560,broadband_type_2
9082,broadband_type_2
13051,broadband_type_2
15151,broadband_type_2
10552,broadband_type_2
17629,broadband_type_2
13131,broadband_type_2
13541,broadband_type_2
